node_id,latitude,longitude,degree,junction_type,source
1,24.5673702,92.3659818,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
353,27.5180189,88.5475948,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
354,27.5943771,88.6510257,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
355,27.5279103,88.6071633,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
356,27.544647,88.6318329,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
357,27.5884857,88.6512515,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
358,27.5753874,88.6513628,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
359,27.5615869,88.6518477,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
360,27.4223328,88.5865468,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
361,27.4337892,88.6055109,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
362,27.4193234,88.6138825,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
363,27.4306651,88.5903377,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
364,27.3381754,88.6150828,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
365,27.3340199,88.6163943,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
366,27.4189671,88.6299059,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
367,27.4123051,88.6282019,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
368,27.4069222,88.6252476,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
369,27.3984133,88.6101104,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
370,27.3759648,88.6294737,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
371,27.4429268,88.6081341,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
372,27.4238212,88.6078844,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
373,27.3074133,88.5938596,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
374,27.3220391,88.6073874,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
375,27.1697709,88.5261119,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
376,27.1215173,88.4946553,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
377,27.2311842,88.499075,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
379,27.2429854,88.5227793,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
380,27.310127,88.5894376,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
381,27.3181255,88.6064583,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
383,27.1297423,88.2702144,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
384,27.1254634,88.2877092,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
385,27.1257623,88.3031563,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
386,27.117107,88.3142761,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
387,27.3075249,88.3753216,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
388,27.281436,88.3233327,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
390,27.2848943,88.3499876,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
391,27.2798654,88.2808022,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
392,27.2866747,88.2885756,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
393,27.2847277,88.2822443,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
394,27.2867738,88.2909172,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
395,27.2778147,88.292879,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
396,27.2815986,88.3090281,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
397,27.2896151,88.3091262,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
398,27.2874706,88.2996397,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
399,27.2804799,88.3196592,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
400,27.2783534,88.3367663,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
401,27.3032968,88.3659379,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
402,27.3563071,88.234871,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
403,27.1272908,88.0943331,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
404,26.1792292,91.8179434,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
406,26.1803516,91.8153959,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
407,26.1846204,91.7568225,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
408,26.184687,91.7661912,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
409,26.1789414,91.8180223,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
410,26.1805477,91.7476451,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
411,26.1585304,91.7336206,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
413,26.1159653,91.7085669,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
414,26.180845,91.7530663,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
415,26.1838603,91.7565991,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
416,26.1807006,91.7563584,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
417,26.1786385,91.7505926,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
418,26.1588043,91.7412691,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
421,26.1860312,91.7421853,7,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
422,26.1805901,91.7457662,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
423,26.1892151,91.7459373,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
425,26.1831866,91.745363,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
436,26.123029,91.7484717,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
440,26.1169767,91.786605,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
441,26.1229225,91.7870096,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
442,26.1416003,91.7571039,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
445,25.6275201,91.8870239,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
446,25.6387432,91.8940178,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
447,25.6509371,91.8935202,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
448,25.6530152,91.8982141,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
449,25.671516,91.905378,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
450,25.721011,91.891346,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
451,25.736588,91.884696,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
452,26.2418191,92.0781031,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
453,26.1379355,92.0124083,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
454,26.2006631,92.0216945,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
455,26.2018622,92.0213682,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
456,26.1870454,92.2663121,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
457,26.178509,92.300369,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
458,26.2033018,92.3526399,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
460,26.1655796,92.3088899,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
461,26.1602301,92.3372691,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
462,26.1547101,92.3230524,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
463,26.167953,92.335452,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
464,26.170774,92.348868,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
